,price,square_meters,bedrooms,bathrooms,parking_spaces,address,description,colony,latitude,longitude
158,14037100,0,3,4+,4+,SAN JERONIMO LIDICE,CASA EN VENTA EN CERRADA DE SAN JERONIMO LOMAS QUEBRADAS CIUDAD DE MEXICO,LOMAS QUEBRADAS,19.3152774944,19.3152774944
159,5300000,0,3,2,2,COL DEL VALLE SUR,"DEPARTAMENTO EN VENTA BARTOLACHE, COLONIA DEL VALLE, CIUDAD DE  MEXICO",,,
160,3312775,0,2,2,1,EL RELOJ,ORQUIDEA COYOACAN DEPARTAMENTO DE 2 RECAMARAS Y PATIO PROPIO,EL RELOJ,19.3182730247,19.3182730247
161,1651333,49,2,1,1,EL JAGUEY,"CERRADA DE GRANJAS 266 - EL JAGUEY, AZCAPOTZALCO | 2 HAB.",,,
162,24891930,318,3,4+,4+,SAN MATEO TLALTENANGO,"DEPARTAMENTO EN VENTA EN EDIFICIO BASALTO, CUMBRES DE SANTA FE, 3 RECAMARAS.",SAN MATEO,19.483157965,19.483157965
163,49900000,1136,4,4+,4+,NAPOLES,ELEGANTE RESIDENCIA EN JARDINES DEL PEDREGAL,JARDINES DEL PEDREGAL,19.3059286486,19.3059286486
164,3371911,62,2,2,1,8 DE AGOSTO,"DEPARTAMENTO EN PREVENTA EN NOVA HABITA, SAN PEDRO DE LOS PINOS, 2 RECAMARAS",SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
165,5500000,75,2,2,2,INSURGENTES MIXCOAC,ENQUENTRO INSURGENTES MIXCOAC - PATRIOTISMO 883   |  2HAB.,MIXCOAC,19.372884049,19.372884049
166,2488000,59,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
167,2881000,69,2,3,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
168,2477000,59,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
169,4896000,138,2,1,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
170,2613000,65,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
171,2745000,67,2,2,1,DOCTORES,"DEPARTAMENTO EN VENTA EN ANTICA, CUAUHTEMOC, 2 RECAMARAS.",CUAUHTEMOC,19.3200700913,19.3200700913
172,1631506,51,2,1,1,AGRICOLA ORIENTAL,"ELITE LIVING ZARAGOZA 885 - AGRICOLA ORIENTAL, IZTC | 2 HAB",,,
173,1722809,77,3,2,1,TEPALCATES,"CANAL DE SAN JUAN 2 - TEPALCATES, IZTP  | 3 HAB",SAN JUAN,19.3783640536,19.3783640536
174,2000000,72,2,1,1,BONDOJITO,CONGRESO TOWERS II- COL. BONDOJITO | 2 HAB,BONDOJITO,19.4669013795,19.4669013795
175,3818568,83,2,2,1,CODIGO 2,MIER Y PESADO 210 | 2 HAB - DEL VALLE NORTE,,,
176,5300000,0,2,1,2,XOCO,"DEPARTAMENTO EN VENTA EN CITY GRAND  XOCO, BENITO JUAREZ CIUDAD DE MEXICO CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
177,3093657,0,2,2,1,PORTALES ORIENTE,PORTALES DEPARTAMENTO CON 2 RECAMARAS,PORTALES ORIENTE,19.365916354,19.365916354
178,5300000,0,2,2,2,AMP GRANADA,DEPARTAMENTO EN VENTA CON BALCON EN POLANCO,GRANADA,19.4399132456,19.4399132456
179,10500000,0,3,3,2,LOMAS DE CHAPULTEPEC III SECC,LOMAS DE CHAPULTEPEC DEPARTAMENTO EN VENTA CON 3 RECAMARAS,LOMAS DE CHAPULTEPEC,19.4228411174,19.4228411174
180,1445242,53,2,1,1,AGRICOLA PANTITLAN,COMUNAL 50 - AGRICOLA PANTITLAN | 2 HAB,,,
181,3009112,83,3,2,1,GRANJAS MEXICO,"FRANCISCO DEL PASO RESIDENCIAL - GRANJAS MEXICO, IZTC | 3HAB",,,
182,2233146,54,2,1,1,HOGAR Y SEGURIDAD,"ALUX - CUITLAHUAC 3405, NUEVA SANA MARIA AZCAPOTZALCO | 2 HAB",CUITLAHUAC,19.2640975664,19.2640975664
183,11000000,150,5,3,3,LOS ALPES,"CASA EN VENTA CON UN DEPARTAMENTO INDEPENDIENTE, CALLE ETNA EN LAS AGUILAS, CIUDAD DE MEXICO",ALPES,19.3605023159,19.3605023159
184,4100000,120,1,1,2,SAN DIEGO CHURUBUSCO,DEPARTAMENTO EN VENTA COYOACAN,SAN DIEGO CHURUBUSCO,19.3557844724,19.3557844724
185,16000000,382,3,4+,0,XOCO,"VENTA DE CASA A ESTRENAR EN XOCO, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
186,14950000,175,2,2,1,POLANCO III SECC,DEPARTAMENTO EXTERIOR AL MEJOR PRECIO DE LA ZONA,,,
187,2900000,840,3,4+,0,BOSQUE DE LAS LOMAS,"!EXCLUSIVA! BOSQUES DE REFORMA  CASA NUEVA  EN VENTA, BOSQUES DE LAS LOMAS (JS/MC)",BOSQUES DE LAS LOMAS,19.4035606676,19.4035606676
188,2950000,0,2,2,1,PASEOS DE TAXQUENA,DEPARTAMENTO EN VENTA PASEOS DE TAXQUENA,,,
189,3400000,95,3,1,0,TEZOZOMOC,"VENTA CASA EN AZCAPOTZALCO, EN TEZOZOMOC.",TEZOZOMOC,19.489479925,19.489479925
190,690000,75,3,3,2,SANTA ISABEL TOLA,"CASA EN VENTA DE 2R DESDE $690,000 OPC A CRECIMIENTO A 40 MIN DE LA CDMX",,,
191,9900000,223,3,2,2,COL DEL VALLE NTE,DEPARTAMENTO EN VENTA BENITO JUAREZ DEL VALLE,BENITO JUAREZ,19.3296058799,19.3296058799
192,3200000,70,2,2,2,NONOALCO,DEPARTAMENTO EN VENTA BENITO JUAREZ MIXCOAC,BENITO JUAREZ,19.3296058799,19.3296058799
193,3122000,125,2,2,2,AMERICAS UNIDAS,DEPARTAMENTO EN VENTA BENITO JUAREZ ROOF GARDEN,BENITO JUAREZ,19.3296058799,19.3296058799
194,2000000,70,3,1,1,COAPA,VENTA BONITO DEPARTAMENTO COL RINCONADA COAPA  ACEPTAN CREDITOS BANCARIOS INFONAVIT FOVISSSTE,,,
195,1100000,55,2,1,0,MORELOS,VENDO HERMOSO DEPARTAMENTO COL MORELOS ALCALDIA CUAUHTEMOC CRED INFONAVIT FOVISSSTE BANCARIOS,CUAUHTEMOC,19.3200700913,19.3200700913
196,3250000,0,2,2,2,SAN PEDRO DE LOS PINOS,VENTA - DEPARTAMENTO - FRAY ANGELICO - 70M2 - PISO 2,SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
197,2450000,0,2,2,1,SANTA MARIA NONOALCO,VENTA - DEPARTAMENTO - JUAN BAUTISTA JOUVENET - 67 M2 - PISO 1,SANTA MARIA NONOALCO,19.3806980842,19.3806980842
198,4200000,0,1,1,1,ANAHUAC I SECC,VENTA - DEPARTAMENTO - PARQUES POLANCO - 68M2 - PISO 6,ANAHUAC I,19.4471950354,19.4471950354
199,16000000,0,2,3,2,POLANCO IV SECC,VENTA - DEPARTAMENTO - GALILEO - 200 M2,,,
200,3150000,0,2,2,1,STA MARIA LA RIBERA,VENTA - DEPARTAMENTO - EUCALIPTO - 77 M2 - PISO 2,,,
201,5795000,0,3,3,1,COL DEL VALLE SUR,VENTA - DEPARTAMENTO - RECREO - 177M2 - PISO 5,,,
202,4827734,0,2,2,2,CUAJIMALPA,VENTA - DEPARTAMENTO - CASTILLO LEDON - 117 M2 - PISO 4,,,
203,960000,78,3,2,2,JUAREZ,NUEVO DESARROLLO RESIDENCIAL A TAN SOLO 15 MIN DEL NUEVO AEROPUERTO CON ALBERCA,JUAREZ,19.4270038256,19.4270038256
204,6600000,210,4,2,2,LINDAVISTA NTE.,VENDO CASA EN LINDAVISTA,,,
205,2600000,0,2,2,2,POPO,"VENDO DEPARTAMENTO CERCA DE POLANCO, ANTARA,  PLAZA MIYANA  Y HOSPITAL ESPANOL.",POPO,19.4457823588,19.4457823588
206,8600000,240,4,3,0,SAN SIMON,"CASA EN VENTA UBICADA EN BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
207,2905610,78,2,2,0,PORTALES SUR,"DEPARTAMENTO EN VENTA EN PORTALES NORTE, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
208,15850000,0,3,3,2,HIPODROMO,PENTHOUSE A ESTRENAR EN VENTA EN CONDESA CON ROOF GARDEN PRIVADO,CONDESA,19.4147504858,19.4147504858
209,9369500,164,3,2,2,COL DEL VALLE CENTRO,TOWNHOUSES DE LUJO EN BENITO JUAREZ,BENITO JUAREZ,19.3296058799,19.3296058799
210,3400000,70,2,2,1,ASTURIAS,VIADUCTO ROMA SUR,ASTURIAS,19.4046308544,19.4046308544
211,16500000,1200,3,4+,0,LOMAS DEL CHAMIZAL,"CASA EN VENTA UBICADO EN LOMAS DE TECAMACHALCO, MEXICO",LOMAS DEL CHAMIZAL,19.3931123205,19.3931123205
212,7240000,354,2,2,0,NAPOLES,"DEPARTAMENTO EN VENTA UBICADO EN COL. NAPOLES, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
213,2650000,68,2,2,0,NINOS HEROES,"DEPARTAMENTO EN VENTA UBICADO EN NINOS HEROES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
214,17900000,360,3,3,0,LA ROSITA,"DEPARTAMENTO EN VENTA EN SANTA FE, CUAJIMALPA DE MORELOS, CDMX",SANTA FE,19.3892631023,19.3892631023
215,3747543,43,1,1,0,LOMAS DE SANTA FE,"DEPARTAMENTO EN VENTA UBICADO EN SANTA FE CUAJIMALPA, CUAJIMALPA DE MORELOS, MEXICO",SANTA FE,19.3892631023,19.3892631023
216,3093657,63,2,2,0,ZACAHUITZCO,"DEPARTAMENTO EN PREVENTA EN LA PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
217,1650000,52,2,1,0,JESUS DEL MONTE,"DEPARTAMENTO EN VENTA EN CUAJIMALPA DE MORELOS, CIUDAD DE MEXICO",JESUS DEL MONTE,19.366427722,19.366427722
218,3871000,70,2,2,0,ADOLFO LOPEZ MATEOS,"DEPARTAMENTO EN VENTA UBICADO EN MANZANASTITLA, CUAJIMALPA DE MORELOS, CIUDAD DE MEXICO",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
219,6800000,99,2,2,0,CUAUHTEMOC,DEPARTAMENTO CON BALCON EN PREVENTA RIO GUADALQUIVIR COL CUAUHTEMOC,CUAUHTEMOC,19.3200700913,19.3200700913
220,2800000,149,6+,4+,0,PUEBLO NUEVO BAJO,"CASA EN VENTA EN PUEBLO NUEVO BAJO, LA MAGDALENA CONTRERAS, CIUDAD DE MEXICO",PUEBLO NUEVO BAJO,19.306936172,19.306936172
221,11500000,628,4,4+,0,OLIVAR DE LOS PADRES,"CASA EN VENTA EN OLIVAR DE LOS PADRES, ALVARO OBREGON, CIUDAD DE MEXICO",LOS PADRES,19.3198377904,19.3198377904
222,4595000,114,2,2,0,COL. RENACIMIENTO,DEPARTAMENTO EN VENTA LERMA COL RENACIMIENTO,,,
223,4695000,140,3,2,0,NAPOLES,DEPARTAMENTO EN VENTA TEXAS COL NAPOLES,NAPOLES,19.3936944672,19.3936944672
224,5439999,116,2,2,0,ROMA SUR,DEPARTAMENTO EN VENTA COAHUILA ROMA SUR,,,
225,4061500,85,2,2,0,ROMA SUR,"DEPARTAMENTO EN VENTA EN ROMA SUR, CUAUHTEMOC, CIUDAD DE MEXICO",CUAUHTEMOC,19.3200700913,19.3200700913
226,7426000,114,3,2,1,ESCANDON I SECC,"DEPARTAMENTO EN VENTA EN PROGRESO 40, COL. ESCANDON I SECCION, 3 RECAMARAS.",ESCANDON I,19.4040332209,19.4040332209
227,4822000,71,2,2,1,ESCANDON I SECC,"DEPARTAMENTO EN VENTA EN PROGRESO 40, COL. ESCANDON I SECCION, 2 RECAMARAS",ESCANDON I,19.4040332209,19.4040332209
228,3350000,67,2,2,0,PORTALES SUR,DEPARTAMENTO EN VENTA  ZAPATA COL PORTALES SUR,,,
229,6000000,70,1,1,0,ANZURES,"DEPARTAMENTO TIPO LOFT EN VENTA, ANZURES, MIGUEL HIDALGO, CIUDAD DE MEXICO",MIGUEL HIDALGO,19.4359898482,19.4359898482
230,25000000,190,4,3,0,SAN FRANCISCO,"CASA EN VENTA EN  LA CONCHITA, COYOACAN, CIUDAD DE MEXICO",LA CONCHITA,19.3916864792,19.3916864792
231,4190000,185,3,3,0,2DA AMP EL PIRU,"DEPARTAMENTO EN VENTA EN SANTA FE, VASCO DE QUIROGA , ALVARO OBREGON, CIUDAD DE MEXICO",VASCO DE QUIROGA,19.4946542586,19.4946542586
232,2940000,74,3,2,2,CAROLA,"DEPARTAMENTO EN VENTA EN STAR PLATINO SAN ANTONIO, COL. SAN PEDRO DE LOS PINOS, 3 RECAMARAS.",SAN PEDRO DE LOS PINOS,19.3888622721,19.3888622721
233,3387249,68,2,2,1,ANAHUAC I SECC.,"DEPARTAMENTO  EN PREVENTA EN INSPIRIA ANAHUAC, MIGUEL HIDALGO, CDMX, 2 RECAMARAS",MIGUEL HIDALGO,19.4359898482,19.4359898482
234,6000000,70,1,1,0,ANZURES,"DEPARTAMENTO TIPO LOFT EN VENTA, ANZURES, MIGUEL HIDALGO, CIUDAD DE MEXICO",MIGUEL HIDALGO,19.4359898482,19.4359898482
235,25000000,190,4,3,0,SAN FRANCISCO,"CASA EN VENTA EN  LA CONCHITA, COYOACAN, CIUDAD DE MEXICO",LA CONCHITA,19.3916864792,19.3916864792
236,6290000,70,5,4+,0,HIPODROMO,CASA EN VENTA 5 HABITACIONES HIPODROMO CONDESA CDMX,HIPODROMO CONDESA,19.4093352026,19.4093352026
237,16980000,336,3,3,0,REAL DE LAS LOMAS,"CASA EN VENTA EN PRIVADA EN LOMAS DE CHAPULTEPEC, MIGUEL HIDALGO",MIGUEL HIDALGO,19.4359898482,19.4359898482
238,4500000,139,3,2,0,CODIGO 2,"VENTA DE DEPARTAMENTO EN LA COLONIA DEL VALLE, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
239,4050000,0,2,2,1,STA MARIA LA RIBERA,"VENTA ULTIMOS DEPARTAMENTOS, SE VENDE PENT HOUSE  SANTA MARIA LA RIBERA  12",,,
240,11916000,256,3,2,1,ESCANDON I SECC,"DEPARTAMENTO EN VENTA EN PROGRESO 40, COL. ESCANDON I SECCION, 3 RECAMARAS",ESCANDON I,19.4040332209,19.4040332209
241,12800000,270,3,3,0,LOMAS DEL CHAMIZAL,"DEPARTAMENTO EN VENTA EN CONDOMINIO AVIVIA, CUAJIMALPA, CDMX",LOMAS DEL CHAMIZAL,19.3931123205,19.3931123205
242,5400000,85,2,2,0,LOS ALPES,"DEPARTAMENTO EN PREVENTA, LOS ALPES, ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
243,4200000,115,3,1,0,COL DEL VALLE SUR,"VENDO DEPARTAMENTO EN COL. DEL VALLE, BENIT JUAREZ, CIUDAD DE MEXICO",JUAREZ,19.4270038256,19.4270038256
244,3720000,73,2,2,0,PORTALES SUR,"DEPARTAMENTO EN VENTA EN PORTALES SUR, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
245,31047000,543,4,4+,0,LOMAS DE VISTA HERMOSA,"DEPARTAMENTO EN VENTA EN CUAJIMALPA, CIUDAD DE MEXICO",VISTA HERMOSA,19.548099968,19.548099968
246,2850000,57,1,1,0,ANZURES,DEPARTAMENTO EN VENTA CON TERRAZA PRIVADA EN ANZURES,ANZURES,19.4314355481,19.4314355481
247,3800000,218,3,1,0,ADOLFO LOPEZ MATEOS,"CASA EN VENTA EN CUAJIMALPA DE MORELOS, CDMX",ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
248,3250000,67,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO NUEVO EN VENTA, UBICADO EN LA CALLE SUIZA  ALC. BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
249,3450000,138,2,2,0,ALAMOS,"DEPARTAMENTO EN VENTA , CERCA DE LA COLONIA NARVARTE CDMX",,,
250,5300000,150,4,3,0,AVANTE,"CASA EN VENTA EN AVANTE, COYOACAN, CIUDAD DE MEXICO",AVANTE,19.3282199085,19.3282199085
251,0,0,2,2,0,SANTA FE,DEPARTAMENTO EN VENTA EN SANTA FE CROSMOCRAT,SANTA FE,19.3892631023,19.3892631023
252,4550000,156,2,2,0,MODELO PENSIL,"DEPARTAMENTO EN VENTA EN MIGUEL HIDALGO, CDMX",MODELO PENSIL,19.4464153475,19.4464153475
253,1650000,60,2,1,1,BUENAVISTA,DEPARTAMENTO PB VENTA 2 RECAMARAS COL BUENAVISTA ALCALDIA CUAUHTEMOC,CUAUHTEMOC,19.3200700913,19.3200700913
254,3257200,70,2,2,1,STA MARIA LA RIBERA,"DEPARTAMENTO EN PREVENTA EN LIFE SANTA MARIA, STA MARIA LA RIBERA, 2 RECAMARAS.",,,
255,3843442,75,2,2,2,NARVARTE PONIENTE,"DEPARTAMENTO EN PREVENTA EN EPIC SAN BORJA, BENITO JUAREZ, CDMX 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
256,3795000,85,2,2,1,GRAL ANAYA,DEPARTAMENTO EN VENTA COL GENERAL ANAYA,,,
257,2190000,65,2,1,0,IGNACIO ZARAGOZA,"VENTA DE DEPARTAMENTO EN CDMX, VENUSTIANO CARRANZA",VENUSTIANO CARRANZA,19.43921016,19.43921016
258,2150000,80,3,1,0,ESPERANZA,"DEPARTAMENTO EN VENTA EN CLAVIJERO, ZONA CENTRO EN CUAUHTEMOC, CIUDAD DE MEXICO",ESPERANZA,19.4204440063,19.4204440063
259,2943410,64,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO EN PREVENTA EN COLONIA PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
260,4310368,68,2,2,0,PORTALES ORIENTE,"DEPARTAMENTO EN VENTA EN PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
261,2483694,59,2,2,0,ALGARIN,"VENTA DE DEPARTAMENTO ALCALDIA BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
262,890000,50,2,1,0,XALPA,"VENTA DE DEPARTAMENTO EN CITLALLI, IZTAPALAPA, CIUDAD DE MEXICO",XALPA,19.3111259961,19.3111259961
263,1950300,64,2,1,0,TORRE BLANCA,VENTA DE DEPARTAMENTO EN MEXICO TACUBA,TORRE BLANCA,19.4574907732,19.4574907732
264,8950000,140,2,3,0,COL. IRRIGACION,"DEPARTAMENTO EN VENTA EN IRRIGACION, MIGUEL HIDALGO, CDMX",MIGUEL HIDALGO,19.4359898482,19.4359898482
265,4407300,77,2,2,0,PORTALES SUR,"DEPARTAMENTO EN VENTA EN PORTALES, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
266,11975000,280,3,3,0,LOMAS DE BEZARES,"DEPARTAMENTO EN VENTA, LOMAS DE BEZARES, EN ARBOLADA REFORMA, MIGUEL HIDALGO, CIUDAD DE MEXICO",LOMAS DE BEZARES,19.3924448773,19.3924448773
267,5300000,203,4,3,0,SAN JUAN TEPEPAN,"CASA EN VENTA UBICADA EN SANTA MARIA TEPEPAN XOCHIMILCO, CIUDAD DE MEXICO",SAN JUAN,19.3783640536,19.3783640536
268,4500000,117,3,2,0,CANDELARIA TICOMAN,"VENTA DE DEPARTAMENTO EN LINDAVISTA  SUR, GUSTAVO A. MADERO, CIUDAD DE MEXICO",,,
269,2495000,60,2,2,0,ALBERT,DEPARTAMENTO EN VENTA COL ALBERT,ALBERT,19.3705739851,19.3705739851
270,6970000,600,3,2,0,OLIVAR DE LOS PADRES,"VENTA DE DEPARTAMENTO OLIVAR DE LOS PADRES, ALVARO OBREGON, CIUDAD DE MEXICO",LOS PADRES,19.3198377904,19.3198377904
271,3800000,155,5,3,0,ANO DE JUAREZ,"SE VENDE CASA, EN LOMAS DE SAN LORENZO, IZTAPALAPA CIUDAD DE MEXICO",SAN LORENZO,19.2791265995,19.2791265995
272,4435000,2,2,2,0,ESCANDON II SECC,"DEPARTAMENTO EN VENTA UBICADO EN LA COLONIA ESCANDON, CDMX",ESCANDON II,19.3999943604,19.3999943604
273,9500000,252,4,4+,0,COLONIA CONDESA,PENT HOUSE EN VENTA CONDESA,CONDESA,19.4147504858,19.4147504858
274,1509000,36,1,1,0,POSTAL,"DEPARTAMENTO EN PRE VENTA EN POSTAL, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
275,1529000,36,1,1,0,POSTAL,"DEPARTAMENTO EN PRE VENTA EN POSTAL, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
276,2567100,59,2,1,0,POSTAL,"DEPARTAMENTO EN PRE VENTA EN POSTAL, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
277,18500000,0,3,3,2,POLANCO IV SECC,DEPARTAMENTO NUEVO AMPLIO Y CON PATIO EN POLANCO,,,
278,3222000,0,1,1,0,ROMA NTE.,DEPARTMANTOS EN PRE VENTA * ROMA NORTE *,,,
279,5990000,100,2,2,1,COLONIA CONDESA,VENTA DEPARTAMENTO CONDESA,CONDESA,19.4147504858,19.4147504858
280,5800000,121,2,2,0,CUAUHTEMOC,"DEPARTAMENTO EN VENTA EN RIO PANUCO, DELEGACION CUAUHTEMOC CDMX",CUAUHTEMOC,19.3200700913,19.3200700913
281,4329000,141,2,2,0,SAN SIMON,"PENT HOUSE EN VENTA CANARIAS, COL SAN SIMON",,,
282,2097000,420,2,2,0,AJUSCO,"NUEVO DEPARTAMENTO EN VENTA EN AJUSCO, COYOACAN, CIUDAD DE MEXICO",,,
283,2342000,88,2,2,0,PEDREGAL DE SAN NICOLAS 4TA SECC,"DEPARTAMENTO EN VENTA EN PEDREGAL DE SAN NICOLAS, TLALPAN, CIUDAD DE MEXICO",,,
284,2700000,65,2,2,0,ALAMOS,"SE VENDE  DEPARTAMENTO EN LA COLONIA  ALAMOS, BENITO JUAREZ, CDMX",BENITO JUAREZ,19.3296058799,19.3296058799
285,4600000,95,2,2,0,SANTA FE,"DEPARTAMENTO EN VENTA EN SANTA FE, ALVARO OBREGON, CIUDAD DE MEXICO",ALVARO OBREGON,19.4127921222,19.4127921222
286,3277000,64,2,2,0,ALAMOS,DEPARTAMENTO EN PREVENTA COL ALAMOS,,,
287,4008000,60,2,2,0,COL DEL VALLE SUR,DEPARTAMENTO EN PREVENTA DEL VALLE SUR,,,
288,4223000,102,3,2,0,PORTALES NTE,DEPARTAMENTO EXTERIOR EN VENTA COL PORTALES,,,
289,5995000,130,3,2,0,COL DEL VALLE CENTRO,"DEPARTAMENTO EN VENTA, 3 RECAMARAS, PLANTA BAJA, TERRAZA, COL DEL VALLE, CDMX",,,
290,3900000,129,2,2,0,PERIODISTA,"DEPARTAMENTO EN VENTA EN MIGUEL HIDALGO, CDMX",MIGUEL HIDALGO,19.4359898482,19.4359898482
291,16000000,382,3,4+,0,XOCO,"VENTA DE CASA A ESTRENAR EN XOCO, BENITO JUAREZ, CIUDAD DE MEXICO",BENITO JUAREZ,19.3296058799,19.3296058799
292,7990000,183,3,3,0,EL MOLINO,"CASA EN CONDOMINIO EN VENTA EN CUAJIMALPA DE MORELOS, CDMX",EL MOLINO,19.3654592429,19.3654592429
293,4100000,77,2,2,0,MIGUEL HIDALGO,"DEPARTAMENTO EN VENTA EN SAN ANGEL, ALVARO OBREGON, CIUDAD DE MEXICO",SAN ANGEL,19.3456616645,19.3456616645
294,15450000,203,3,3,0,GRANJAS PALO ALTO,"DEPARTAMENTO EN VENTA, PRIVADA DE TAMARINDOS, CUAJIMALPA, CDMX",,,
295,4425830,84,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN CUAUHTEMOC 661 EN BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
296,5697113,131,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN CUAUHTEMOC 661 EN BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
297,3403530,60,2,2,1,NARVARTE PONIENTE,"DEPARTAMENTO EN VENTA EN CUAUHTEMOC 661 EN BENITO JUAREZ, CDMX, 2 RECAMARAS",BENITO JUAREZ,19.3296058799,19.3296058799
298,2690000,65,2,1,0,SAN JOSE INSURGENTES,VENTA DE DEPARTAMENTO EN SAN JOSE INSURGENTES CIUDAD DE MEXICO,SAN JOSE,19.2716370692,19.2716370692
299,3234650,75,3,2,0,GRANJAS MODERNAS,"DEPARTAMENTO EN PREVENTA EN GRANJAS MODERNAS, GUSTAVO A. MADERO, CIUDAD DE MEXICO",MODERNA,19.395254545,19.395254545
300,9500001,0,2,2,0,REFORMA SOC,DEPARTAMENTO - REFORMA SOCIAL,REFORMA SOCIAL,19.4310691788,19.4310691788
301,3350000,98,2,2,2,ADOLFO LOPEZ MATEOS,AV. MEXICO MANZANASTITLA,ADOLFO LOPEZ MATEOS,19.4200520013,19.4200520013
302,3500000,129,1,1,1,LOCAXCO,"DEPARTAMENTO EN VENTA EN RESIDENCIAL SENDA SANTA FE, CONTADERO, 1 RECAMARA.",SANTA FE,19.3892631023,19.3892631023
303,2690000,65,2,1,0,SAN JOSE INSURGENTES,VENTA DE DEPARTAMENTO EN SAN JOSE INSURGENTES CIUDAD DE MEXICO,SAN JOSE,19.2716370692,19.2716370692
304,3234650,75,3,2,0,GRANJAS MODERNAS,"DEPARTAMENTO EN PREVENTA EN GRANJAS MODERNAS, GUSTAVO A. MADERO, CIUDAD DE MEXICO",MODERNA,19.395254545,19.395254545
305,3689529,79,2,2,1,ALAMOS,"DEPARTAMENTO EN VENTA EN SEGOVIA 40 EN BENITO JUAREZ, CDMX, 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
306,3623374,77,2,2,1,ALAMOS,"DEPARTAMENTO EN VENTA EN SEGOVIA 40 EN BENITO JUAREZ, CDMX, 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
307,4040354,118,2,2,1,ALAMOS,"DEPARTAMENTO EN VENTA EN SEGOVIA 40 EN BENITO JUAREZ, CDMX, 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
308,3634175,77,2,2,1,ALAMOS,"DEPARTAMENTO EN VENTA EN SEGOVIA 40 EN BENITO JUAREZ, CDMX, 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
309,3583922,77,2,2,1,ALAMOS,"DEPARTAMENTO EN VENTA EN SEGOVIA 40 EN BENITO JUAREZ, CDMX, 2 RECAMARAS.",BENITO JUAREZ,19.3296058799,19.3296058799
